"","ID","life_satis"
"10472","326359108001","5 Not at all satisfied"
"10473","326359108002",NA
"10474","326359111001","3 Somewhat satisfied"
"10475","326359111002","3 Somewhat satisfied"
"10476","326359120001","3 Somewhat satisfied"
"10477","326359120002","3 Somewhat satisfied"
"10478","326359103001","3 Somewhat satisfied"
"10479","326359103002","5 Not at all satisfied"
"10480","326359130002","3 Somewhat satisfied"
"10481","326359130001","3 Somewhat satisfied"
"10482","326359112002","4 Not very satisfied"
"10483","326359112001","3 Somewhat satisfied"
"10484","326359101002","3 Somewhat satisfied"
"10485","326359101001","4 Not very satisfied"
"10486","326359211001","1 Completely satisfied"
"10487","326359211002","4 Not very satisfied"
"10488","326359222001","3 Somewhat satisfied"
"10489","326359222002","2 Very satisfied"
"10490","326359202001","4 Not very satisfied"
"10491","326359202002","3 Somewhat satisfied"
"10492","326359217002","2 Very satisfied"
"10493","326359217001","3 Somewhat satisfied"
"10494","326359213002","3 Somewhat satisfied"
"10495","326359213001","3 Somewhat satisfied"
"10496","326359230001","1 Completely satisfied"
"10497","326359214001","3 Somewhat satisfied"
"10498","326359214002",NA
"10499","326359209001","3 Somewhat satisfied"
"10500","326359209002","3 Somewhat satisfied"
"10501","326359207001","3 Somewhat satisfied"
"10502","326359201002","3 Somewhat satisfied"
"10503","326359201001","3 Somewhat satisfied"
"10504","326359218002","3 Somewhat satisfied"
"10505","326359218001","3 Somewhat satisfied"
"10506","326359225002","3 Somewhat satisfied"
"10507","326359225001","3 Somewhat satisfied"
"10508","326359223002","3 Somewhat satisfied"
"10509","326359203001","3 Somewhat satisfied"
"10510","326359216002","3 Somewhat satisfied"
"10511","326359216001","2 Very satisfied"
"10512","326359224001","3 Somewhat satisfied"
"10513","326359224002","3 Somewhat satisfied"
"10514","326359206002","3 Somewhat satisfied"
"10515","326359206001","3 Somewhat satisfied"
"10516","326359231002","2 Very satisfied"
"10517","326359231001",NA
"10518","326359226002","2 Very satisfied"
"10519","326359226001","3 Somewhat satisfied"
"10520","326359220001","3 Somewhat satisfied"
"10521","326359212002","3 Somewhat satisfied"
"10522","326359212001","2 Very satisfied"
"10523","326359221001","3 Somewhat satisfied"
"10524","326359221002","3 Somewhat satisfied"
"10525","326359228001","3 Somewhat satisfied"
"10526","326359229001","4 Not very satisfied"
"10527","326359229002","4 Not very satisfied"
"10528","326359219001","3 Somewhat satisfied"
"10529","326359219002","3 Somewhat satisfied"
"10530","326359215001","3 Somewhat satisfied"
"10531","326359215002","3 Somewhat satisfied"
"10532","326359205002","3 Somewhat satisfied"
"10533","326359205001","4 Not very satisfied"
"10534","326346205001","2 Very satisfied"
"10535","326346225001","4 Not very satisfied"
"10536","326346225002","1 Completely satisfied"
"10537","326346201002","3 Somewhat satisfied"
"10538","326346201001","3 Somewhat satisfied"
"10539","326346224002","3 Somewhat satisfied"
"10540","326346204001","3 Somewhat satisfied"
"10541","326346204002","2 Very satisfied"
"10542","326346222001","3 Somewhat satisfied"
"10543","326346222002","3 Somewhat satisfied"
"10544","326346220002","4 Not very satisfied"
"10545","326346220001","2 Very satisfied"
"10546","326346209001","2 Very satisfied"
"10547","326346209002","3 Somewhat satisfied"
"10548","326346214001","2 Very satisfied"
"10549","326346214002","3 Somewhat satisfied"
"10550","326346218001","2 Very satisfied"
"10551","326346218002","2 Very satisfied"
"10552","326346207002","3 Somewhat satisfied"
"10553","326346207001","2 Very satisfied"
"10554","326346202002","3 Somewhat satisfied"
"10555","326346202001","3 Somewhat satisfied"
"10556","326346210002","3 Somewhat satisfied"
"10557","326346210001","2 Very satisfied"
"10558","326346216002","3 Somewhat satisfied"
"10559","326346213002","3 Somewhat satisfied"
"10560","326346213001","3 Somewhat satisfied"
"10561","326346219002","3 Somewhat satisfied"
"10562","326346219001","3 Somewhat satisfied"
"10563","326346221002","3 Somewhat satisfied"
"10564","326346221001","5 Not at all satisfied"
"10565","326346217002","4 Not very satisfied"
"10566","326346217001","1 Completely satisfied"
"10567","326346223002","2 Very satisfied"
"10568","326346223001","2 Very satisfied"
"10569","326346208001","3 Somewhat satisfied"
"10570","326346208002","2 Very satisfied"
"10571","326346206001","3 Somewhat satisfied"
"10572","326346206002","3 Somewhat satisfied"
"10573","326346211001","2 Very satisfied"
"10574","326346211002","4 Not very satisfied"
"10575","326346212002","3 Somewhat satisfied"
"10576","326346212001","3 Somewhat satisfied"
"10577","326346203001","3 Somewhat satisfied"
"10578","326346203002","3 Somewhat satisfied"
"10579","326346122001","3 Somewhat satisfied"
"10580","326346122002","3 Somewhat satisfied"
"10581","326346131002","3 Somewhat satisfied"
"10582","326346131001","3 Somewhat satisfied"
"10583","326346129002","3 Somewhat satisfied"
"10584","326346129001","5 Not at all satisfied"
"10585","326346124001",NA
"10586","326346111002","3 Somewhat satisfied"
"10587","326346111001","3 Somewhat satisfied"
"10588","326346113002","3 Somewhat satisfied"
"10589","326346113001","3 Somewhat satisfied"
"10590","326346114001","3 Somewhat satisfied"
"10591","326346103001","3 Somewhat satisfied"
"10592","326346103002","3 Somewhat satisfied"
"10593","326346128002","2 Very satisfied"
"10594","326346128001","3 Somewhat satisfied"
"10595","326346115002","3 Somewhat satisfied"
"10596","326346117002","2 Very satisfied"
"10597","326346117001","3 Somewhat satisfied"
"10598","326346130001","3 Somewhat satisfied"
"10599","326346105002","3 Somewhat satisfied"
"10600","326346105001","3 Somewhat satisfied"
"10601","326346112002","2 Very satisfied"
"10602","326346112001","4 Not very satisfied"
"10603","326346120002","3 Somewhat satisfied"
"10604","326346120001","3 Somewhat satisfied"
"10605","326346119001","3 Somewhat satisfied"
"10606","326346119002","4 Not very satisfied"
"10607","326346104002","1 Completely satisfied"
"10608","326346104001","3 Somewhat satisfied"
"10609","326346126001","3 Somewhat satisfied"
"10610","326346125001","1 Completely satisfied"
"10611","326346125002","2 Very satisfied"
"10612","326346121001","3 Somewhat satisfied"
"10613","326346127001","3 Somewhat satisfied"
"10614","326346127002","3 Somewhat satisfied"
"10615","326346116001","3 Somewhat satisfied"
"10616","326346116002","2 Very satisfied"
"10617","326346107001","2 Very satisfied"
"10618","326346107002","2 Very satisfied"
"10619","326346109002","3 Somewhat satisfied"
"10620","326346109001","4 Not very satisfied"
"10621","326346110001","3 Somewhat satisfied"
"10622","326346106002","3 Somewhat satisfied"
"10623","326346106001","4 Not very satisfied"
"10624","326346108002","3 Somewhat satisfied"
"10625","326346108001","3 Somewhat satisfied"
"10626","326346101002","3 Somewhat satisfied"
"10627","326346101001","3 Somewhat satisfied"
"10628","326346312002","3 Somewhat satisfied"
"10629","326346312001","3 Somewhat satisfied"
"10630","326346304001","3 Somewhat satisfied"
"10631","326346307002","3 Somewhat satisfied"
"10632","326346307001","3 Somewhat satisfied"
"10633","326346321002","4 Not very satisfied"
"10634","326346321001","4 Not very satisfied"
"10635","326346316002","2 Very satisfied"
"10636","326346316001","2 Very satisfied"
"10637","326346322001","3 Somewhat satisfied"
"10638","326346322002","2 Very satisfied"
"10639","326346309001","1 Completely satisfied"
"10640","326346309002","2 Very satisfied"
"10641","326346318001","1 Completely satisfied"
"10642","326346318002","3 Somewhat satisfied"
"10643","326346310002","3 Somewhat satisfied"
"10644","326346310001","2 Very satisfied"
"10645","326346315002","3 Somewhat satisfied"
"10646","326346315001","3 Somewhat satisfied"
"10647","326346308002","3 Somewhat satisfied"
"10648","326346308001","4 Not very satisfied"
"10649","326346306001","2 Very satisfied"
"10650","326346306002","2 Very satisfied"
"10651","326346301002","3 Somewhat satisfied"
"10652","326346301001",NA
"10653","326346302002","1 Completely satisfied"
"10654","326346302001","1 Completely satisfied"
"10655","326346311002","2 Very satisfied"
"10656","326346311001","3 Somewhat satisfied"
"10657","326346319002","3 Somewhat satisfied"
"10658","326346319001","3 Somewhat satisfied"
"10659","326346317002","3 Somewhat satisfied"
"10660","326346317001","3 Somewhat satisfied"
"10661","326346313001","3 Somewhat satisfied"
"10662","321659124001","3 Somewhat satisfied"
"10663","321659123001","3 Somewhat satisfied"
"10664","321659123002","3 Somewhat satisfied"
"10665","321659105002","3 Somewhat satisfied"
"10666","321659105001","4 Not very satisfied"
"10667","321659122001","2 Very satisfied"
"10668","321659122002","2 Very satisfied"
"10669","321659125001","2 Very satisfied"
"10670","321659125002","3 Somewhat satisfied"
"10671","321659126001","3 Somewhat satisfied"
"10672","321659126002",NA
"10673","321659113002","3 Somewhat satisfied"
"10674","321659113001","3 Somewhat satisfied"
"10675","321659109002","2 Very satisfied"
"10676","321659109001","1 Completely satisfied"
"10677","321659115001","1 Completely satisfied"
"10678","321659106002","3 Somewhat satisfied"
"10679","321659106001","2 Very satisfied"
"10680","321659104001","3 Somewhat satisfied"
"10681","321659112002","5 Not at all satisfied"
"10682","321659112001","3 Somewhat satisfied"
"10683","321659102001","3 Somewhat satisfied"
"10684","321659102002",NA
"10685","321659114001","2 Very satisfied"
"10686","321659114002",NA
"10687","321659116001","3 Somewhat satisfied"
"10688","321659107002","3 Somewhat satisfied"
"10689","321659107001",NA
"10690","321659101002","3 Somewhat satisfied"
"10691","321659101001","3 Somewhat satisfied"
"10692","321659118001","3 Somewhat satisfied"
"10693","321659118002","2 Very satisfied"
"10694","321659121001","3 Somewhat satisfied"
"10695","321659121002","3 Somewhat satisfied"
"10696","321659119001","3 Somewhat satisfied"
"10697","321659119002",NA
"10698","321659120001","3 Somewhat satisfied"
"10699","321659120002","3 Somewhat satisfied"
"10700","321659110002","3 Somewhat satisfied"
"10701","321659110001",NA
"10702","321659108002","3 Somewhat satisfied"
"10703","321659108001",NA
"10704","321659117001","4 Not very satisfied"
"10705","321659117002","4 Not very satisfied"
"10706","321659103001",NA
"10707","321659103002","2 Very satisfied"
"10708","321659314001",NA
"10709","321659307001","3 Somewhat satisfied"
"10710","321659303002","3 Somewhat satisfied"
"10711","321659303001","5 Not at all satisfied"
"10712","321659302002","2 Very satisfied"
"10713","321659302001","3 Somewhat satisfied"
"10714","321659329002","2 Very satisfied"
"10715","321659329001","2 Very satisfied"
"10716","321659309002","3 Somewhat satisfied"
"10717","321659309001","3 Somewhat satisfied"
"10718","321659332001","3 Somewhat satisfied"
"10719","321659332002",NA
"10720","321659305002","2 Very satisfied"
"10721","321659305001",NA
"10722","321659321002","2 Very satisfied"
"10723","321659321001","2 Very satisfied"
"10724","321659313001",NA
"10725","321659331001","3 Somewhat satisfied"
"10726","321659331002",NA
"10727","321659316001","3 Somewhat satisfied"
"10728","321659316002",NA
"10729","321659323001","3 Somewhat satisfied"
"10730","321659323002","3 Somewhat satisfied"
"10731","321659324002","2 Very satisfied"
"10732","321659324001","2 Very satisfied"
"10733","321659319001","2 Very satisfied"
"10734","321659319002",NA
"10735","321659325001","4 Not very satisfied"
"10736","321659312002","2 Very satisfied"
"10737","321659312001","3 Somewhat satisfied"
"10738","321659317001","4 Not very satisfied"
"10739","321659317002","2 Very satisfied"
"10740","321659328002","3 Somewhat satisfied"
"10741","321659328001","2 Very satisfied"
"10742","321659326001","3 Somewhat satisfied"
"10743","321659326002","3 Somewhat satisfied"
"10744","321659304001","2 Very satisfied"
"10745","321659304002","3 Somewhat satisfied"
"10746","321659320001","3 Somewhat satisfied"
"10747","321659320002","3 Somewhat satisfied"
"10748","321659330002","2 Very satisfied"
"10749","321659330001",NA
"10750","321659315002","3 Somewhat satisfied"
"10751","321659315001","3 Somewhat satisfied"
"10752","321659322001","3 Somewhat satisfied"
"10753","321659322002","3 Somewhat satisfied"
"10754","321659306002","4 Not very satisfied"
"10755","321659327002","2 Very satisfied"
"10756","321659327001","3 Somewhat satisfied"
"10757","321659301002","3 Somewhat satisfied"
"10758","321659301001","3 Somewhat satisfied"
"10759","321659308002","3 Somewhat satisfied"
"10760","321659308001","3 Somewhat satisfied"
"10761","321659310001","3 Somewhat satisfied"
"10762","321659310002","2 Very satisfied"
"10763","321659223001","3 Somewhat satisfied"
"10764","321659206002","4 Not very satisfied"
"10765","321659206003","2 Very satisfied"
"10766","321659208001","3 Somewhat satisfied"
"10767","321659208002","3 Somewhat satisfied"
"10768","321659211002","2 Very satisfied"
"10769","321659211001",NA
"10770","321659219001","3 Somewhat satisfied"
"10771","321659219002","3 Somewhat satisfied"
"10772","321659218001",NA
"10773","321659218002","3 Somewhat satisfied"
"10774","321659213001","3 Somewhat satisfied"
"10775","321659213002","3 Somewhat satisfied"
"10776","321659220002","2 Very satisfied"
"10777","321659220001","2 Very satisfied"
"10778","321659222002","3 Somewhat satisfied"
"10779","321659212001","3 Somewhat satisfied"
"10780","321659204002","2 Very satisfied"
"10781","321659204001","3 Somewhat satisfied"
"10782","321659203002","1 Completely satisfied"
"10783","321659216001","3 Somewhat satisfied"
"10784","321659216002","2 Very satisfied"
"10785","321659210002","3 Somewhat satisfied"
"10786","321659210001","5 Not at all satisfied"
"10787","321659207002","3 Somewhat satisfied"
"10788","321659207001","4 Not very satisfied"
"10789","321659217001",NA
"10790","321659217002","4 Not very satisfied"
"10791","321659221003",NA
"10792","321659221002","2 Very satisfied"
"10793","321659205002","2 Very satisfied"
"10794","321659205001","2 Very satisfied"
"10795","321659214001","2 Very satisfied"
"10796","321659214002","2 Very satisfied"
"10797","321659202001","3 Somewhat satisfied"
"10798","321659215002","3 Somewhat satisfied"
"10799","321659215001",NA
"10800","321659209001",NA
"10801","321659209002","3 Somewhat satisfied"
"10802","321659225002","3 Somewhat satisfied"
"10803","321659225001","3 Somewhat satisfied"
"10804","321659224002",NA
"10805","321659224001","3 Somewhat satisfied"
"10806","270402247001","3 Somewhat satisfied"
"10807","270402247002","3 Somewhat satisfied"
"10808","270402262001","2 Very satisfied"
"10809","270402249001","4 Not very satisfied"
"10810","270402249002","3 Somewhat satisfied"
"10811","270402229002","3 Somewhat satisfied"
"10812","270402229001",NA
"10813","270402231001","2 Very satisfied"
"10814","270402231002","3 Somewhat satisfied"
"10815","270402228001","4 Not very satisfied"
