"","ID","gender","zodiac","bornyear","age","residence_status","education_level","marital_status"
"9781","321131320001","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9782","321131320002","2 female",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9783","321131325002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9784","321131325001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9785","321131316002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"9786","321131331002","1 male","2 Ox",1949,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"9787","321131331001","2 female","11 Dog",1945,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"9788","321131317002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9789","321131317001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9790","321131321001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9791","321131321002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9792","321131322002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9793","321131322003","2 female","6 Snake",1953,NA,"1 Agricultual Hukou","1 No formal education illiterate","1 Married with spouse present"
"9794","321131304002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9795","321131304001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9796","321131324002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9797","321131324001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9798","321131215001","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9799","321131215002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9800","321131206002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9801","321131206001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9802","321131229002","2 female","4 Rabbit",1963,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"9803","321131229001","1 male","4 Rabbit",1963,NA,"1 Agricultual Hukou","5 Middle school","1 Married with spouse present"
"9804","321131210001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9805","321131210002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9806","321131226002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9807","321131226001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9808","321131217002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9809","321131217001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9810","321131218001","2 female",NA,1919,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"9811","321131202001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9812","321131202002","2 female",NA,1950,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9813","321131230001","1 male","6 Snake",1953,NA,"1 Agricultual Hukou","5 Middle school","1 Married with spouse present"
"9814","321131230002","2 female","9 Monkey",1955,NA,"1 Agricultual Hukou","5 Middle school","1 Married with spouse present"
"9815","321131209001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9816","321131209002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9817","321131213002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"9818","321131213001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9819","321131222001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9820","321131222002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9821","321131223001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9822","321131223002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9823","321131216001","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9824","321131216002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9825","321131227001","2 female",NA,NA,NA,"2 Non-agricultural Hukou",NA,"5 Widowed"
"9826","321131211002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9827","321131211001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9828","321131203002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9829","321131203001","2 female",NA,1965,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9830","321131221001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9831","321131221002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9832","321131207001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9833","321131207002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9834","321131225002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9835","321131225001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9836","321131201002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9837","321131201001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9838","321131220002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9839","321131220001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9840","321131219001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9841","321131219002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9842","321131212001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9843","321131212002","2 female","3 Tiger",1950,NA,"1 Agricultual Hukou","6 High school","1 Married with spouse present"
"9844","321131224002","1 male","5 Dragon",1965,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","1 Married with spouse present"
"9845","321131224001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9846","321131228002","1 male","12 Pig",1947,NA,"1 Agricultual Hukou","5 Middle school","2 Married but not living with spouse temporarily for reasons such as work"
"9847","321131228001","2 female","8 Goat",1955,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","2 Married but not living with spouse temporarily for reasons such as work"
"9848","321131231001","1 male","5 Dragon",1952,NA,"1 Agricultual Hukou","5 Middle school","1 Married with spouse present"
"9849","321131231002","2 female","5 Dragon",1952,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","1 Married with spouse present"
"9850","321131208002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9851","321131208001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9852","321131205002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9853","321131205001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9854","321131214001","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9855","321131214002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9856","321131113002","2 female",NA,NA,NA,"2 Non-agricultural Hukou",NA,"5 Widowed"
"9857","321131114002","2 female",NA,NA,NA,NA,NA,NA
"9858","321131122002","2 female","11 Dog",1958,NA,"2 Non-agricultural Hukou","5 Middle school","1 Married with spouse present"
"9859","321131122001","1 male","3 Tiger",1962,NA,"2 Non-agricultural Hukou","6 High school","1 Married with spouse present"
"9860","321131116002","2 female",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9861","321131112001","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9862","321131112002","2 female",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9863","321131109001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"9864","321131102002","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"9865","321131102001","2 female",NA,NA,NA,"2 Non-agricultural Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"9866","321131125002","2 female","8 Goat",1955,NA,"1 Agricultual Hukou","5 Middle school","1 Married with spouse present"
"9867","321131125001","1 male","8 Goat",1955,NA,"2 Non-agricultural Hukou","6 High school","1 Married with spouse present"
"9868","321131111002","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9869","321131104001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"9870","321131105001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9871","321131105002","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9872","321131119001","2 female","8 Goat",1955,NA,"2 Non-agricultural Hukou","4 Elementary school","5 Widowed"
"9873","321131120001","1 male","10 Rooster",1933,NA,"2 Non-agricultural Hukou","8 Two/Three Year College / Associate degree","1 Married with spouse present"
"9874","321131108002","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9875","321131108001","2 female",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9876","321131123001","1 male","6 Snake",1941,NA,"2 Non-agricultural Hukou","5 Middle school","1 Married with spouse present"
"9877","321131123002","2 female","8 Goat",1943,NA,"1 Agricultual Hukou","5 Middle school","1 Married with spouse present"
"9878","321131118001","2 female","3 Tiger",1938,NA,"2 Non-agricultural Hukou","4 Elementary school","5 Widowed"
"9879","321131110002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9880","321131110001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9881","321131107001","2 female",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9882","321131107002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"9883","321131115001","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"5 Widowed"
"9884","321131124002","1 male","9 Monkey",1932,NA,"2 Non-agricultural Hukou","4 Elementary school","1 Married with spouse present"
"9885","321131121001","2 female","8 Goat",1967,NA,"2 Non-agricultural Hukou","6 High school","1 Married with spouse present"
"9886","321131121002",NA,NA,NA,NA,NA,NA,NA
"9887","325306202002","1 male",NA,1958,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9888","325306202001","2 female",NA,1954,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9889","325306223001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9890","325306223002","2 female",NA,1968,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9891","325306224001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"9892","325306227001","1 male","9 Monkey",1968,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"9893","325306227002","2 female","10 Rooster",1969,NA,"1 Agricultual Hukou","5 Middle school","1 Married with spouse present"
"9894","325306201001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9895","325306201002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9896","325306205001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9897","325306205002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9898","325306221001","1 male",NA,1956,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9899","325306221002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9900","325306208001","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"5 Widowed"
"9901","325306226002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9902","325306226001","2 female",NA,1966,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9903","325306215001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9904","325306215002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9905","325306222002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9906","325306222001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9907","325306216001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"9908","325306213002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9909","325306213001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9910","325306207002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9911","325306207001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9912","325306204002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9913","325306204001","2 female",NA,1970,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9914","325306206002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9915","325306206001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9916","325306225001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9917","325306225002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9918","325306214002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9919","325306218001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9920","325306218002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9921","325306210001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9922","325306210002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9923","325306209001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9924","325306209002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9925","325306203001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9926","325306203002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9927","325306219001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"9928","325306217002","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"9929","325306217001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9930","325306212002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9931","325306212001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9932","325306211001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"6 Never married"
"9933","325306303001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9934","325306303002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9935","325306301002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9936","325306301001","2 female","11 Dog",1946,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9937","325306329001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"6 Never married"
"9938","325306326002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9939","325306326001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9940","325306330001","1 male","8 Goat",1955,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","6 Never married"
"9941","325306317002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9942","325306317001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"9943","325306307001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
