"","ID","n_older_bro","n_younger_bro","n_older_sis","n_younger_sis","n_alive_children","child_residence_distance","child_location_type","child_occupation"
"4551","294028206001",1,1,2,2,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"1 Manager"
"4552","294028218001",0,0,0,0,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","1 City","6 Production and Transportation worker"
"4553","294028223002",1,0,1,0,1,"1 This Household, and Economicly Dependent","1 City",NA
"4554","294028212001",0,1,0,1,1,"6 Other",NA,"3 Clerk"
"4555","294028211001",0,1,0,1,NA,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"4556","294028224001",1,0,1,1,1,"1 This Household, and Economicly Dependent",NA,"1 Manager"
"4557","294028205001",1,0,0,0,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,NA
"4558","294028226001",1,1,0,0,1,"6 Other",NA,"3 Clerk"
"4559","294028213001",0,0,0,0,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","1 City",NA
"4560","294028201002",0,0,1,0,4,"6 Other","1 City","6 Production and Transportation worker"
"4561","294028210001",0,2,0,2,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"1 Manager"
"4562","294028227001",0,0,0,2,2,"1 This Household, and Economicly Dependent",NA,NA
"4563","294028225002",0,0,0,0,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4564","294028221001",0,1,0,1,1,"1 This Household, and Economicly Dependent",NA,"3 Clerk"
"4565","294028207001",0,1,0,1,NA,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"4566","294028214002",0,1,0,2,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"2 Professional and Technician"
"4567","294028217002",0,1,0,2,3,"6 Other",NA,"2 Professional and Technician"
"4568","294028222002",NA,NA,NA,NA,1,"1 This Household, and Economicly Dependent",NA,NA
"4569","294028121002",2,0,1,0,2,"1 This Household, and Economicly Dependent",NA,NA
"4570","294028126001",0,1,0,0,1,"1 This Household, and Economicly Dependent",NA,NA
"4571","294028124002",1,1,1,0,1,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"4572","294028125002",1,1,1,2,0,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"4573","294028108002",1,0,0,3,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"4574","294028117001",0,0,1,1,2,"2 This Household, but Economicly Independent",NA,NA
"4575","294028120002",2,0,1,0,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4576","294028109001",0,2,0,1,2,"1 This Household, and Economicly Dependent","4 Village","4 Commerical and Service worker"
"4577","294028102001",0,4,1,0,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"4578","294028119002",0,2,0,0,2,"6 Other","3 Town","6 Production and Transportation worker"
"4579","294028115001",0,3,0,1,5,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"3 Clerk"
"4580","294028114002",0,2,0,0,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"4581","294028123002",3,1,1,0,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"4582","294028113002",2,0,0,2,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,NA
"4583","294028111001",0,2,2,0,1,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"4584","294028118001",1,0,0,1,1,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"4 Commerical and Service worker"
"4585","294028106001",1,1,0,3,3,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"4586","294028122001",0,4,0,1,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4587","294028110001",0,0,1,0,4,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"3 Clerk"
"4588","294028104001",0,3,0,2,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4589","294028116002",0,1,0,2,3,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4590","294028112001",0,0,1,1,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"4591","294028103001",0,0,0,0,1,"1 This Household, and Economicly Dependent",NA,NA
"4592","294028105001",0,1,0,0,2,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"4 Commerical and Service worker"
"4593","294028107001",1,1,1,0,2,"1 This Household, and Economicly Dependent","1 City","2 Professional and Technician"
"4594","294099101002",2,1,2,1,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","2 Professional and Technician"
"4595","294099105002",0,2,5,0,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4596","294099124001",0,0,1,3,1,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"4597","294099130001",3,0,2,1,2,"1 This Household, and Economicly Dependent","1 City",NA
"4598","294099120002",0,1,0,2,2,"1 This Household, and Economicly Dependent","4 Village",NA
"4599","294099125002",0,0,0,0,3,"6 Other",NA,"2 Professional and Technician"
"4600","294099115002",0,0,0,0,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"4601","294099119002",0,1,1,1,2,"2 This Household, but Economicly Independent","4 Village","3 Clerk"
"4602","294099104002",1,5,0,1,0,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","4 Commerical and Service worker"
"4603","294099107001",1,2,0,2,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"2 Professional and Technician"
"4604","294099134002",1,0,1,2,2,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"4605","294099127001",0,3,0,1,2,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"4606","294099129002",1,1,0,0,2,"1 This Household, and Economicly Dependent",NA,NA
"4607","294099114001",0,0,0,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4608","294099108002",0,2,0,1,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"4609","294099109001",3,0,5,0,1,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"4610","294099106001",1,1,0,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"4611","294099102001",0,2,0,2,1,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"4612","294099110001",1,2,1,1,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"4 Commerical and Service worker"
"4613","294099103001",0,0,0,2,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","1 City","4 Commerical and Service worker"
"4614","294099111001",0,0,0,5,3,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"4 Commerical and Service worker"
"4615","294099121002",1,1,0,0,1,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"6 Production and Transportation worker"
"4616","294099133002",3,0,0,0,2,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"4617","294099132002",0,1,1,2,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"4618","294099117001",1,2,2,0,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"4619","294099122002",1,2,0,2,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"2 Professional and Technician"
"4620","294099113002",2,1,2,1,0,"2 This Household, but Economicly Independent",NA,NA
"4621","294099116002",0,3,2,1,2,"6 Other","4 Village","6 Production and Transportation worker"
"4622","294099131001",1,0,1,0,1,"1 This Household, and Economicly Dependent",NA,NA
"4623","294099123001",0,0,1,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"4624","294099112001",0,1,0,0,4,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"4625","294099126001",0,0,1,1,0,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"4626","294099128001",0,0,0,1,NA,NA,NA,NA
"4627","294099210001",0,2,0,2,NA,"2 This Household, but Economicly Independent","4 Village","3 Clerk"
"4628","294099229001",1,0,2,0,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"4629","294099219001",1,1,0,1,3,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","2 County","4 Commerical and Service worker"
"4630","294099218001",2,0,1,0,1,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"4631","294099217001",0,1,1,1,2,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"4632","294099225002",1,2,0,0,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"3 Clerk"
"4633","294099222002",0,2,0,2,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"2 Professional and Technician"
"4634","294099208002",1,0,4,0,2,"1 This Household, and Economicly Dependent",NA,NA
"4635","294099204001",2,1,0,2,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"3 Clerk"
"4636","294099212001",0,0,3,0,2,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"4637","294099220002",1,0,2,0,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4638","294099214002",2,0,0,0,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"4639","294099201001",0,0,0,2,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","6 Production and Transportation worker"
"4640","294099221001",0,2,0,2,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","1 City","1 Manager"
"4641","294099202001",0,0,0,3,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"4642","294099223001",1,2,1,0,NA,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"4643","294099213002",2,1,3,0,2,"6 Other",NA,"2 Professional and Technician"
"4644","294099216002",0,0,3,0,4,"4 Another Household in Your Permanent Address's Village/Neighborhood","1 City","6 Production and Transportation worker"
"4645","294099224001",4,0,0,1,1,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"4646","294099207001",0,3,0,1,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"4 Commerical and Service worker"
"4647","294099227002",2,0,0,0,2,"1 This Household, and Economicly Dependent",NA,NA
"4648","294099226001",0,2,1,1,2,"1 This Household, and Economicly Dependent",NA,"3 Clerk"
"4649","294099228002",0,1,4,0,2,"1 This Household, and Economicly Dependent",NA,NA
"4650","294099206002",0,1,0,1,2,"1 This Household, and Economicly Dependent",NA,NA
"4651","294099209002",0,0,0,0,2,"1 This Household, and Economicly Dependent","1 City","3 Clerk"
"4652","294099203001",1,3,1,0,3,"6 Other","4 Village","6 Production and Transportation worker"
"4653","294099205001",0,2,0,0,2,"6 Other","4 Village","4 Commerical and Service worker"
"4654","294099211001",0,4,0,1,2,"1 This Household, and Economicly Dependent","4 Village","6 Production and Transportation worker"
"4655","294099215002",0,1,1,0,2,"2 This Household, but Economicly Independent",NA,"1 Manager"
"4656","292458212001",0,0,0,0,NA,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"4657","292458220002",0,3,1,2,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"1 Manager"
"4658","292458214001",0,1,0,0,NA,"3 Same or Adjacent Dwelling/Courtyard with You","4 Village","6 Production and Transportation worker"
"4659","292458221002",0,1,1,0,1,"1 This Household, and Economicly Dependent",NA,"1 Manager"
"4660","292458207001",0,1,1,0,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"4661","292458205001",0,1,0,0,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"4662","292458222002",2,0,3,0,2,NA,NA,NA
"4663","292458210001",0,0,0,2,5,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"4664","292458209002",1,1,1,1,1,"1 This Household, and Economicly Dependent",NA,NA
"4665","292458219002",0,1,1,3,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"4666","292458215002",0,2,0,1,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"4 Commerical and Service worker"
"4667","292458203002",1,0,1,0,1,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"4668","292458216002",2,0,1,0,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"6 Production and Transportation worker"
"4669","292458201001",0,1,1,1,2,"2 This Household, but Economicly Independent","4 Village","6 Production and Transportation worker"
"4670","292458218001",1,1,0,2,3,NA,NA,NA
"4671","292458217001",0,2,1,7,6,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"4672","292458204001",0,0,0,3,4,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","2 County",NA
"4673","292458206002",0,1,0,1,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","6 Production and Transportation worker"
"4674","292458213002",1,0,3,1,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"4675","292458211001",1,1,0,2,NA,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"4676","292458120001",0,0,0,0,5,NA,NA,NA
"4677","292458114001",0,2,0,3,NA,NA,NA,NA
"4678","292458101001",0,4,0,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4679","292458121002",1,1,2,3,0,"6 Other",NA,"1 Manager"
"4680","292458103001",0,0,0,2,3,NA,NA,NA
"4681","292458104001",1,0,0,1,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"4682","292458111001",2,0,1,0,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
